"","id","stata","r","mlwin","mplus","spss","socx_ivC","unemprate_ivC","emplrate_ivC","gdp_ivC","wave_str","w1985","w1990","w1996","w2006","w2016","logit","ols","ologit","mlogit","ml_glm","bayes","team","count","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_source_file","main_IV_measurement","main_IV_time","main_IV_effect","main_IV_as_control","twowayfe","cluster_any","mlm_re","mlm_fe","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","lpm","listwise","multimpute","L2boots","weights","pseudo_pnl","package","dichotomize","categorical","mmodel","unbalpanel","orig13","orig17","eeurope","allavailable","num_countries","emigration_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","Hsupport","Hreject","Hnotest","Hmixed","Hsupport_stock","Hreject_stock","Hnotest_stock","Hsupport_net","Hreject_net","Hnotest_net","inv_weight","additionalinfo","incl_countries","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","u_teamid","software","indepv","wave","mator","countries","DV_str","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale"
"1238","t96m68",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1181,-0.00222,-0.00958,0.00513,0.00736,-0.592,0.55385,"Unemp","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"1239","t96m69",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1182,-0.00078,-0.00732,0.00576,0.00654,-0.23353,0.81535,"IncDiff","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"1240","t96m7",1,0,0,0,0,1,0,0,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,96,1120,-0.0101,-0.01392,-0.00629,0.00382,-5.17949,0,"Jobs","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata","socx_ivC","w1996","logit","14","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"1241","t96m70",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1183,0.00036,-0.00539,0.00612,0.00575,0.12245,0.90254,"OldAge","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"1242","t96m71",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1184,-2e-05,-0.00588,0.00584,0.00586,-0.00669,0.99466,"House","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"1243","t96m72",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1185,0.00253,-0.0022,0.00726,0.00473,1.04979,0.29381,"Health","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"1244","t96m73",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1186,-0.11837,-0.38569,0.14895,0.26732,-0.86788,0.38546,"Jobs","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"1245","t96m74",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1187,0.0646,-0.29005,0.41925,0.35465,0.35702,0.72108,"Unemp","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"1246","t96m75",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1188,-0.06142,-0.33108,0.20824,0.26966,-0.44643,0.65529,"IncDiff","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"1247","t96m76",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1189,-0.01168,-0.11088,0.08752,0.0992,-0.23078,0.81749,"OldAge","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"1248","t96m77",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1190,0.09956,-0.35064,0.54976,0.4502,0.43345,0.66469,"House","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"1249","t96m78",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1191,-0.04536,-0.18011,0.08939,0.13475,-0.65978,0.5094,"Health","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"1250","t96m79",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1192,0.0069,-0.00806,0.02187,0.01496,0.90314,0.36645,"Jobs","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"1251","t96m8",1,0,0,0,0,1,0,0,0,"0 0 1 1 1",0,0,1,1,1,1,0,0,0,0,0,96,1121,0.0037,-0.00023,0.00763,0.00393,1.8408,0.06565,"Unemp","Stock","UN","cri_macro","Immigrant, foreign-born","current","Total",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"logit",1,0,0,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata","socx_ivC","w1996","logit","14","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"1252","t96m80",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1193,-6e-05,-0.01991,0.0198,0.01985,-0.00592,0.99528,"Unemp","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
"1253","t96m81",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1194,-0.00122,-0.01631,0.01388,0.01509,-0.15844,0.87411,"IncDiff","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 IncDiff 0 0 0 0","0","0","IncDiff","0","0","0","0"
"1254","t96m82",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1195,0.00148,-0.00407,0.00703,0.00555,0.52297,0.601,"OldAge","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 0 OldAge 0 0 0","0","0","0","OldAge","0","0","0"
"1255","t96m83",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1196,-0.00257,-0.02777,0.02263,0.0252,-0.19984,0.84161,"House","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 0 0 House 0 0","0","0","0","0","House","0","0"
"1256","t96m84",1,0,0,0,0,0,0,0,0,"0 0 1 1 0",0,0,1,1,0,0,1,0,0,0,0,96,1197,0.00177,-0.00577,0.00931,0.00754,0.45974,0.6457,"Health","Change in Flow","UN","cri_macro","Immigrant, foreign-born","1-year","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 CA 0 0 0 0 DK 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","CA","0","0","0","0","DK","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w1996","ols","14","0 0 0 0 0 Health 0","0","0","0","0","0","Health","0"
"1257","t96m85",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1198,-0.07249,-0.23976,0.09477,0.16727,-0.84943,0.39564,"Jobs","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","Jobs 0 0 0 0 0 0","Jobs","0","0","0","0","0","0"
"1258","t96m86",1,0,0,0,0,0,0,0,0,"0 0 0 1 1",0,0,0,1,1,0,1,0,0,0,0,96,1199,-0.01094,-0.2695,0.24762,0.25856,-0.08293,0.93391,"Unemp","Flow","UN","cri_macro","Immigrant, foreign-born","per wave","Within",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"reg",1,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,96,NA,"AU 0 0 0 0 0 0 0 0 0 0 FR DE 0 0 0 IE 0 0 JP 0 0 0 0 NZ NO 0 0 0 0 0 0 ES SE CH UK US 0 0 0 0 0","AU","0","0","0","0","0","0","0","0","0","0","FR","DE","0","0","0","IE","0","0","JP","0","0","0","0","NZ","NO",0,"0","0","0","0","0","ES","SE","CH","UK","US","0","0","0",0,0,96,"stata",NA,"w2006","ols","12","0 Unemp 0 0 0 0 0","0","Unemp","0","0","0","0","0"
