V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141
1490,307735,3,2,2,2,2,1,2,4,4,3,2,4,2,4,4,3,1,3,4,2,1,4,4,3,1,3,3,4,2,3,2,3,4,3,2,3,4,1,1,1,2,2,2,2,3,1,4,1,2,2,2,2,2,3,3,3,2,3,1,3,2,1,1,2,2,2,2,,1,,2,4,2,2,1,3,1,4,2,3,1,2,1,4,3,5,3,3,3,2,2,3,3,2,2,3,3,3,3,2,1,2,2,3,3,42,2,29,97,3,1,2,5,1,34,1,2,1,5,14,8,,,1,,10,10,4,1,96,,4,2,50,3,,,,100000
1490,308368,3,2,1,2,3,2,2,3,4,4,3,4,2,2,3,2,1,4,4,1,3,4,4,3,2,1,1,3,2,4,3,3,3,4,1,1,4,1,4,3,1,3,1,1,4,1,2,1,1,1,3,2,2,3,3,3,3,1,3,4,3,2,1,2,2,1,2,2,2,2,2,5,1,1,1,3,3,3,3,1,1,1,1,1,1,3,4,2,,1,2,,2,3,3,3,3,3,4,1,1,1,1,1,4,,1,66,66,3,2,2,9,2,41,2,3,3,6,12,3,,,3,,2,,4,1,90,5,2,,,,,,,50000
1490,308491,3,2,,2,1,1,1,3,4,2,2,4,2,4,4,4,1,4,4,2,1,4,4,2,1,2,2,2,2,3,3,4,4,4,2,2,4,1,3,1,1,1,1,3,1,1,2,1,1,3,3,2,3,3,3,2,2,2,1,3,5,,2,2,,2,2,1,1,,,5,5,3,2,2,1,5,4,3,2,3,2,3,2,3,2,2,2,1,2,4,3,1,1,3,3,3,3,2,1,2,1,,2,,2,20,,2,1,,9,2,41,2,3,1,6,11,5,,,1,,11,9,4,1,96,,,1,5,3,,,,100000
1490,308753,3,2,2,1,2,2,2,3,4,4,2,2,2,3,2,2,3,3,4,3,3,3,3,3,1,3,4,3,2,2,2,3,3,4,2,2,1,1,1,2,1,4,2,1,4,2,4,2,3,2,2,2,2,2,3,,,,3,3,3,1,1,1,1,2,2,1,,2,,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,3,2,2,2,1,3,2,2,2,2,2,2,2,1,1,2,1,2,2,58,2,140,35,3,1,2,9,1,21,1,4,5,4,11,5,,,1,,9,6,2,2,10,5,3,,,,,,,100000
1490,308898,3,,,,3,4,,4,4,3,3,4,,3,4,4,1,1,2,3,1,,3,3,1,2,2,2,1,2,3,3,2,3,2,3,4,2,3,4,3,3,3,4,4,4,1,1,3,2,1,2,2,2,3,3,3,,2,2,3,1,2,2,2,,,,,2,,2,2,3,2,3,3,2,1,1,2,2,2,3,3,2,1,1,,,,2,2,2,3,2,3,2,2,3,2,3,2,3,2,,,72,81,3,2,2,10,2,71,2,1,2,1,10,5,,,3,,1,,2,2,44,5,4,,,,,,,100000
1490,308996,3,2,1,1,2,,1,4,4,1,1,4,3,4,4,4,3,4,4,1,3,4,4,1,1,1,3,2,4,5,4,3,3,4,1,2,1,1,3,1,,2,1,2,1,1,1,1,2,,2,2,2,3,3,2,2,3,2,1,4,2,,1,2,,1,2,1,1,,2,2,1,1,3,2,1,3,2,2,2,1,2,3,2,4,3,,1,,2,2,2,2,3,3,3,2,1,1,1,2,2,1,40,2,49,82,3,1,2,10,2,26,2,1,5,6,13,4,,,1,,,6,2,2,51,2,4,,,,,,,71420
1490,308682,3,2,2,1,2,3,4,4,4,4,4,4,4,4,4,4,2,3,3,3,2,3,3,3,2,3,2,4,2,2,3,3,4,3,2,3,4,1,4,1,3,2,2,3,3,1,3,1,2,2,2,2,2,3,3,2,,2,3,2,4,2,,1,2,2,2,,1,2,,4,3,4,2,3,2,4,3,3,2,1,3,3,2,4,3,2,1,2,1,3,4,3,3,3,3,3,3,2,1,2,2,3,4,,,50,25,3,2,2,9,2,68,2,2,1,2,12,5,,,1,,8,,4,1,96,,4,2,118,3,,,,100000
1490,400001,4,,1,2,1,1,2,3,4,3,2,,1,2,3,1,1,3,3,2,1,4,4,3,1,2,2,3,2,4,4,3,4,4,2,2,4,1,2,3,2,1,1,2,2,3,2,2,2,3,2,2,1,2,3,2,1,2,2,3,3,2,2,2,2,2,2,1,1,,2,3,3,3,2,3,2,3,3,3,2,3,2,4,2,3,3,3,4,1,3,2,2,3,3,3,3,3,2,2,1,1,1,1,1,40,2,194,339,3,1,2,2,2,33,1,1,1,2,16,5,16,4,2,,15,13,2,2,20,4,4,1,314,3,280,2,1,60600
1490,400002,4,2,1,2,1,1,1,3,4,3,1,3,2,1,3,1,2,2,3,4,2,3,4,4,1,1,2,5,2,2,4,2,2,4,4,4,4,1,3,3,2,2,3,1,2,3,2,2,2,3,2,2,1,2,3,3,1,2,2,4,5,1,1,2,2,2,2,1,1,2,2,4,4,2,1,2,2,4,2,3,3,3,2,5,4,3,3,2,4,1,3,3,2,2,1,3,3,3,4,2,2,2,3,2,4,65,2,31,889,1,1,2,2,2,49,1,1,1,5,19,6,12,2,2,,17,17,3,4,10,4,6,1,245,1,785,4,2,60600
1490,400003,4,1,1,2,1,1,1,3,3,1,1,4,1,4,4,2,2,4,4,2,2,4,4,4,1,2,2,2,1,1,1,3,4,4,1,3,4,1,3,3,2,2,3,2,3,3,3,1,1,2,2,2,2,2,3,3,3,2,2,3,5,1,1,2,2,2,2,2,2,2,2,5,2,3,2,3,3,2,4,1,1,1,1,5,2,3,1,2,3,2,3,2,2,3,2,3,3,3,3,,,,,,,9,2,180,798,3,2,2,2,2,23,2,1,5,2,16,5,,,2,,3,1,2,2,20,4,6,,,,,2,1,140200
1490,400007,4,2,1,2,1,1,1,3,4,4,1,,1,1,2,1,1,4,4,4,4,4,4,4,1,,2,2,1,1,2,3,4,4,1,3,4,1,2,3,2,3,4,2,3,2,1,1,3,2,2,2,2,2,2,3,2,2,1,1,5,2,2,,2,2,2,1,1,2,2,3,3,4,1,3,3,2,3,2,2,2,2,4,2,2,2,3,4,2,3,1,3,2,2,,,,2,2,1,1,,1,2,37,2,100,838,3,2,2,2,1,44,2,1,5,1,18,6,,,2,,15,11,2,2,20,4,4,,,,245,2,1,100000
1490,400011,4,2,2,2,1,1,2,4,4,4,1,2,1,1,1,1,2,3,3,2,2,4,4,3,,4,1,4,1,1,2,3,3,4,2,3,4,2,1,3,1,3,1,2,3,3,2,1,1,2,2,2,1,1,1,2,2,1,2,4,3,1,2,2,2,2,2,2,,1,,1,2,2,1,2,1,1,4,3,2,3,2,4,3,3,3,3,3,2,2,3,2,2,2,3,2,2,2,2,1,2,2,2,3,25,2,1,427,3,2,2,2,2,32,1,3,1,3,16,5,13,2,2,,9,6,2,2,10,3,2,1,602,3,801,,,60600
1490,400014,4,2,1,,2,2,2,4,4,4,4,4,4,4,4,4,1,4,4,1,1,4,4,2,1,3,1,2,1,2,2,3,4,3,2,2,3,1,4,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,1,2,2,5,2,2,2,2,3,2,2,2,2,2,3,3,2,3,4,,3,1,2,,4,2,2,2,2,2,4,2,2,2,2,2,3,,,751,67,3,,2,2,2,73,1,1,1,2,4,2,8,1,2,,3,,2,2,40,2,2,2,663,3,,4,2,63200
1490,400015,4,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,3,1,1,1,1,1,3,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,2,3,3,1,1,1,2,1,2,2,2,2,2,1,2,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,1,,,901,777,3,,2,2,2,77,2,1,2,1,7,2,,,2,,5,,2,1,40,4,1,,,,751,,,100000
1490,400020,4,2,1,1,4,4,2,4,4,4,4,4,4,2,2,2,1,4,4,1,3,4,4,3,2,2,1,2,1,1,1,4,5,4,2,2,4,1,3,2,3,2,3,2,2,2,1,2,2,2,2,2,2,3,3,2,2,2,2,2,4,2,1,2,2,2,2,1,1,1,2,4,2,2,2,2,4,2,2,2,2,2,2,5,2,2,5,2,4,2,2,3,2,2,2,2,2,2,4,2,2,2,2,2,2,,,510,838,3,,2,2,2,68,1,1,1,2,8,2,8,1,1,,10,,4,6,10,1,2,2,,,751,4,2,63200
1490,400023,4,2,1,2,2,2,2,4,4,4,2,,2,4,4,4,1,4,4,1,3,4,4,2,1,1,1,3,1,1,5,3,4,4,2,2,3,2,3,2,2,3,2,2,2,2,2,1,1,2,3,2,3,2,3,2,3,2,1,2,4,1,2,2,2,2,2,2,1,2,1,4,2,2,2,2,2,4,4,2,2,2,2,4,2,2,3,1,4,1,2,4,3,3,3,3,3,3,4,1,1,1,2,2,2,,,663,319,3,,2,2,2,69,2,1,2,2,8,2,,,1,,6,,2,2,10,1,4,,,,410,4,2,60500
1490,400025,4,2,2,1,3,4,2,4,4,4,1,1,4,4,4,4,1,2,1,1,1,1,3,1,1,1,3,4,1,1,4,2,2,3,2,3,5,1,2,1,1,1,2,2,1,1,3,2,2,2,3,3,3,2,2,2,1,2,1,4,4,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,4,3,1,3,1,3,1,3,3,2,2,3,2,4,,2,,,,,,,,,,,,,915,887,3,,2,2,2,81,1,1,2,1,12,3,,,2,,6,,2,2,40,3,4,,,,,2,1,100000
1490,400034,4,2,2,2,1,1,2,4,4,2,2,4,2,3,4,3,1,2,2,4,1,4,4,4,1,2,3,4,4,3,4,3,4,4,2,3,4,1,2,1,1,1,1,1,1,1,1,2,2,3,3,2,2,3,3,2,2,3,1,2,4,2,2,1,1,1,2,1,2,2,1,4,4,2,2,4,2,3,4,2,3,2,2,4,3,3,3,2,4,1,1,2,2,2,2,3,3,3,1,2,2,1,2,3,3,40,2,14,419,3,2,2,2,2,27,1,1,1,2,16,5,16,4,2,,17,15,4,5,10,2,4,1,183,3,14,,,71400
1490,400037,4,2,1,1,3,3,1,3,4,3,1,,3,2,3,1,1,1,1,1,3,3,3,3,1,2,2,2,3,3,4,3,2,,1,1,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2,3,3,,1,2,1,3,4,1,1,2,1,1,2,2,1,1,2,3,3,3,1,3,2,2,4,2,1,1,1,3,1,1,3,1,1,1,3,2,1,2,2,2,2,2,4,1,1,1,1,2,1,34,2,382,857,3,2,1,2,1,54,2,1,4,3,9,3,,,2,,6,6,2,2,10,1,4,,,,,2,1,100000
1490,400042,4,2,2,1,1,1,1,4,4,4,4,,4,4,4,4,1,4,4,1,1,4,4,1,1,4,3,4,2,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,2,3,1,5,1,1,1,2,2,2,2,1,2,1,5,5,1,1,4,2,2,4,2,1,1,1,1,3,3,3,3,5,,3,3,3,3,3,3,2,3,2,1,1,1,2,1,1,38,2,85,848,3,1,2,2,1,56,1,1,1,3,12,2,12,2,1,,15,15,2,1,41,4,4,2,925,3,801,2,1,60600
1490,400045,4,2,1,2,1,1,1,,3,1,1,1,1,1,1,1,2,4,4,3,3,4,4,4,1,2,1,2,1,1,3,3,4,4,2,3,3,1,3,3,1,1,2,3,2,3,1,1,1,2,3,2,2,3,3,1,1,1,1,3,5,1,1,,1,1,2,1,1,1,2,4,3,2,2,4,2,2,4,1,3,3,2,5,3,3,2,3,5,2,3,1,3,2,2,3,3,3,3,2,2,1,2,,2,40,2,245,718,1,1,2,2,2,68,1,3,2,2,16,5,,,2,,17,17,2,1,20,4,4,,,,245,2,1,73100
1490,400047,4,,,2,2,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,3,,5,4,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,3,3,3,2,2,1,3,,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,2,2,2,3,2,2,2,2,2,2,1,1,1,2,3,2,89,2,245,687,1,,2,2,2,59,2,3,2,1,12,3,,,2,,,,2,2,20,2,4,,,,563,2,1,100000
1490,400049,4,,1,2,3,3,3,3,4,3,3,3,3,3,3,3,1,4,4,3,2,4,4,3,,,,,,,,3,3,4,1,3,3,2,2,1,3,3,3,3,3,2,3,1,2,2,2,1,2,2,3,3,3,,5,5,3,2,,2,2,2,2,2,1,1,,3,2,1,3,1,2,1,3,4,5,3,5,1,4,3,4,2,4,2,3,3,2,2,2,3,3,3,3,1,1,1,2,2,2,60,2,230,669,1,1,2,2,2,27,2,3,5,1,15,3,,,2,,12,12,4,5,10,4,2,,,,230,4,2,100000
1490,400051,4,2,2,,2,2,2,4,4,,4,4,2,4,4,2,4,,4,4,4,4,4,4,,1,3,4,4,4,4,3,3,4,2,3,3,1,4,2,2,2,2,2,4,2,2,2,1,2,2,2,2,,2,,2,2,4,3,4,1,1,2,2,2,2,1,2,2,2,4,4,2,4,4,2,2,4,3,2,3,3,4,2,3,3,1,3,1,3,1,1,2,2,2,2,2,4,2,2,2,2,3,3,40,2,492,197,3,1,2,2,2,49,1,3,1,4,12,3,12,2,1,,17,17,4,6,10,3,2,1,280,3,144,4,2,100000
1490,400053,4,2,1,2,1,1,1,3,4,3,2,,2,1,4,4,1,3,3,3,1,3,3,3,1,2,2,5,3,3,4,3,4,4,1,1,3,1,2,3,1,1,2,2,2,3,1,1,1,2,2,2,2,3,3,2,3,2,3,3,4,1,1,2,2,2,2,1,2,1,2,3,2,2,1,4,2,2,4,2,2,2,1,4,2,3,3,2,4,2,3,3,2,3,1,2,3,3,3,2,1,2,2,2,4,60,2,245,809,3,1,2,2,2,24,2,3,5,1,15,3,,,2,,16,16,3,4,49,1,6,,,,,7,96,100000
1490,400059,4,2,1,2,1,2,3,3,,3,1,4,2,2,4,2,2,,,3,4,,,,1,3,3,4,2,3,3,4,4,4,2,2,3,1,2,4,1,1,2,2,2,4,1,1,1,2,2,2,1,3,3,3,2,1,3,2,4,2,2,,,1,,1,1,1,,4,4,1,1,2,1,4,4,2,2,3,3,4,3,3,3,3,2,2,3,2,3,2,2,3,3,3,2,3,2,2,2,2,3,40,2,75,838,3,2,2,9,2,28,2,1,5,1,15,4,,,2,,1,,2,1,90,,6,,,,10,2,1,100000
1490,400061,4,1,1,1,1,1,1,4,4,4,1,4,1,1,,1,1,4,4,1,1,4,4,1,,4,3,5,3,3,4,4,4,4,2,2,5,1,2,3,1,1,1,1,1,3,1,1,1,2,2,1,1,3,3,2,2,1,1,3,5,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,3,2,1,3,1,1,1,1,2,3,4,2,3,3,3,3,2,3,3,3,1,2,1,1,2,1,4,40,2,280,339,1,1,2,9,1,41,1,1,3,1,13,3,,,2,,11,2,4,5,96,,4,,,,245,,,100000
1490,400062,4,2,1,2,2,2,2,3,3,3,2,2,2,2,2,2,1,2,3,2,2,2,3,3,1,2,2,4,2,2,2,3,4,4,3,3,4,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,3,3,3,2,2,4,4,4,1,2,2,2,2,2,2,2,1,1,3,2,2,1,3,3,2,4,2,2,2,1,4,3,3,2,2,4,1,3,3,2,2,1,2,3,3,3,2,2,2,2,3,3,40,2,280,609,3,2,2,9,2,32,1,1,5,2,16,5,,,2,,15,15,2,2,42,3,4,,,,441,2,1,138400
1490,400064,4,1,1,2,1,1,1,2,3,1,1,2,1,1,3,1,2,3,4,2,2,4,4,3,1,1,3,4,2,2,4,3,4,5,3,3,4,1,2,3,1,1,2,1,1,3,1,1,1,1,2,2,2,3,3,1,1,2,2,2,4,1,1,2,2,1,2,2,1,1,2,4,4,2,2,3,2,3,3,2,2,3,2,5,3,3,2,1,4,2,4,2,2,2,3,3,2,3,2,1,1,2,2,2,3,25,2,482,69,1,1,2,9,1,28,2,1,3,1,16,5,,,2,,13,2,2,2,96,,2,,,,6,2,1,100000
1490,400069,4,,1,1,1,1,1,3,4,2,2,4,2,3,4,2,1,2,3,2,2,3,4,4,1,2,2,3,2,4,3,4,4,4,2,2,3,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,3,2,2,2,1,1,4,2,2,2,2,2,2,2,1,2,2,4,2,2,2,4,2,4,3,1,1,3,2,4,3,3,5,2,4,2,4,2,2,2,2,2,2,2,3,2,2,2,2,3,3,30,2,915,669,3,2,2,9,2,22,2,1,5,3,17,4,,,2,,,3,2,2,50,2,2,,,,,4,2,100000
1490,400070,4,2,1,2,1,1,1,1,4,1,1,2,1,2,3,2,1,3,3,4,2,4,4,4,1,1,,1,2,3,4,3,4,4,2,2,4,1,2,5,2,2,3,3,2,4,1,1,1,2,2,1,,2,3,2,1,2,3,4,4,1,1,2,,1,2,2,2,1,2,3,2,2,1,3,3,4,2,1,2,5,2,5,2,3,1,2,5,2,,1,,1,1,1,1,1,2,2,1,1,2,1,1,25,2,755,769,3,2,2,9,2,36,1,1,5,1,15,3,,,2,,1,1,3,3,90,,2,,,,661,,,100000
1490,400072,4,2,2,2,1,1,1,3,4,1,1,4,1,1,4,1,1,4,4,3,1,4,4,3,1,3,2,4,2,2,2,4,4,4,2,2,4,1,1,5,1,1,3,1,3,3,1,1,1,2,2,2,2,3,3,3,2,2,1,1,5,2,2,2,2,2,2,1,2,2,2,4,4,1,1,3,2,4,1,1,1,2,1,5,2,2,2,2,4,1,4,2,3,2,2,3,2,3,4,2,1,2,2,2,4,40,2,394,937,3,2,1,9,1,38,2,1,3,2,15,3,,,2,,14,14,3,3,96,,2,,,,245,,,100000
1490,400074,4,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,,,4,4,,1,2,2,4,3,2,3,3,3,4,3,3,3,1,5,2,3,2,2,3,2,2,3,1,2,2,2,2,2,,3,2,2,3,2,2,3,1,1,2,2,2,2,,,2,2,4,4,1,1,3,2,3,3,2,2,3,2,3,4,3,3,,,2,2,3,2,1,2,,,1,3,2,2,1,2,,3,,,,,,,,9,2,78,2,1,1,2,8,2,8,1,2,,9,,4,6,42,1,4,2,530,3,473,4,2,231700
1490,400077,4,,1,2,1,1,1,4,4,2,1,4,1,1,4,1,1,4,4,1,1,4,4,1,,2,2,2,2,2,4,3,4,4,3,3,5,1,3,1,1,1,2,2,3,1,3,2,2,2,2,2,2,3,3,1,1,2,3,4,4,1,1,2,2,2,2,2,,2,2,4,4,1,2,4,4,5,3,3,2,2,2,5,2,3,3,2,5,2,2,2,1,2,2,3,3,3,4,2,1,1,3,3,2,42,2,1,718,3,2,2,9,2,36,2,1,5,1,16,5,,,2,,14,14,2,2,10,5,4,,,,361,,,100000
1490,400080,4,2,2,1,2,2,4,4,4,4,1,4,2,1,4,2,1,4,4,2,1,4,4,2,1,3,3,4,3,4,4,3,3,3,2,3,3,1,3,1,1,1,1,1,2,2,3,2,2,3,2,2,3,3,3,2,,2,4,3,5,2,2,1,2,,1,1,1,1,1,4,2,3,2,5,2,3,3,2,3,2,3,1,1,4,4,3,2,,2,4,4,2,3,3,2,3,4,1,1,1,2,4,4,23,2,910,669,3,1,2,9,2,27,2,3,4,4,12,3,,,1,,16,,3,4,40,2,2,,,,461,4,2,100000
1490,400081,4,2,2,1,4,3,3,4,4,4,1,1,2,2,4,2,1,2,2,1,1,3,3,1,2,2,3,4,3,2,2,3,4,4,1,2,3,1,2,1,2,2,1,3,3,1,1,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,1,2,1,1,2,1,1,1,2,4,4,1,2,2,3,3,4,3,3,3,3,3,3,4,4,2,3,2,1,3,3,2,2,3,2,3,2,2,2,2,3,3,3,,,75,838,3,1,2,9,2,39,2,3,1,4,14,4,12,2,1,,17,7,4,5,43,4,6,1,245,3,,4,2,148000
1490,400085,4,2,1,1,4,3,2,4,4,3,4,4,3,3,4,3,1,3,4,3,1,4,4,3,1,3,2,5,1,2,2,3,4,4,4,4,5,1,3,1,1,1,2,2,3,1,3,1,,3,2,2,2,3,3,1,2,1,1,4,2,2,2,1,1,2,2,2,1,2,1,4,5,1,4,4,2,4,4,3,3,2,2,3,4,5,3,1,2,1,2,3,2,3,2,3,3,3,4,4,3,4,4,4,4,60,2,230,669,1,1,2,9,2,49,2,3,1,5,16,5,16,5,1,,17,10,4,6,10,1,6,1,220,1,245,4,2,100000
1490,400087,4,,,2,1,1,2,4,4,4,2,4,1,2,4,1,1,,4,2,1,4,4,2,,1,3,5,2,3,4,3,4,4,3,4,4,1,2,1,2,1,3,3,4,1,2,2,2,2,2,2,2,2,3,3,2,2,1,3,4,2,2,1,1,1,1,1,1,1,1,4,2,1,3,2,2,2,2,3,3,2,3,2,,,4,1,2,1,1,,2,3,3,3,3,3,4,,2,2,2,2,3,20,2,372,877,3,,2,9,2,59,2,3,3,3,16,5,,,1,,17,,4,6,43,2,4,,,,323,4,2,100000
1490,400089,4,1,1,2,1,1,1,1,,2,4,4,4,1,4,1,1,4,4,4,1,4,4,4,1,1,2,4,2,2,3,3,4,5,2,3,4,1,2,2,1,2,1,1,1,2,3,1,,3,2,2,2,2,3,3,1,2,1,2,4,2,2,2,2,,2,,1,2,,5,4,4,1,2,3,4,2,3,4,4,2,5,4,3,2,3,5,2,3,2,2,2,2,3,3,3,3,3,2,2,4,2,4,40,2,122,858,3,1,1,9,2,56,2,3,1,2,18,6,20,5,1,,17,15,2,1,96,,6,1,65,1,245,2,1,148000
1490,400090,4,2,1,1,1,3,2,4,4,4,4,4,4,3,4,3,1,1,1,1,1,2,3,3,1,1,1,1,1,2,4,3,3,4,3,2,4,1,1,2,3,2,2,1,3,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,3,1,1,2,3,3,3,3,1,1,3,4,1,5,2,1,3,3,2,2,2,2,2,1,1,1,1,2,2,2,,,602,227,3,,2,9,2,75,1,3,2,1,10,2,,,1,,10,,4,6,40,3,4,,,,441,4,2,100000
1490,400091,4,2,1,2,2,2,4,4,4,4,4,4,2,4,4,2,2,4,4,2,2,4,4,4,1,2,2,5,3,3,5,3,4,4,2,2,5,1,4,1,3,2,3,4,3,1,1,3,3,3,2,2,2,3,3,3,3,2,2,2,5,1,1,2,2,2,2,2,1,2,1,4,4,2,2,2,2,2,2,3,3,3,3,2,3,3,4,2,3,1,1,2,2,2,2,3,2,2,3,2,2,2,3,2,4,,,441,379,3,,2,9,2,79,1,3,1,2,12,3,12,2,1,,10,,3,4,41,1,2,2,,,86,4,2,63200
1490,400093,4,2,2,1,2,4,,3,2,4,,4,3,4,4,4,4,4,4,4,2,,4,4,2,4,1,1,1,1,2,1,1,1,1,,,2,,3,3,,4,3,2,4,1,2,2,2,2,2,2,2,2,2,2,,2,3,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,3,1,1,4,1,4,1,3,1,3,2,,3,2,2,1,1,1,1,1,2,2,40,2,145,927,3,1,1,9,2,44,1,3,3,4,13,3,,,2,,16,16,2,2,40,4,2,,,,640,,,73100
1490,400094,4,2,1,1,1,1,1,3,4,2,2,4,2,1,4,1,1,2,3,4,1,4,4,4,1,1,2,4,1,1,1,4,5,5,1,,,1,3,2,2,1,1,2,2,1,2,2,2,3,3,2,2,3,3,3,2,3,3,2,5,1,1,2,2,1,2,2,1,2,2,2,2,3,3,4,4,4,2,2,2,2,2,3,3,3,3,2,4,2,2,1,2,2,2,3,2,3,1,3,2,3,2,4,3,,,372,247,3,1,2,9,2,49,2,3,1,2,12,3,13,2,2,,15,,3,4,50,5,2,1,441,3,402,4,2,148000
1490,400096,4,,2,1,1,1,1,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,5,4,4,4,4,3,3,5,1,4,4,1,2,2,3,2,2,2,1,1,2,2,2,1,3,2,2,2,2,2,2,3,1,2,2,1,1,2,1,1,1,1,1,1,1,5,3,3,2,2,2,2,3,3,3,2,3,3,4,3,,2,2,1,4,2,2,2,3,2,2,2,2,2,3,4,2,2,2,,1,602,208,3,,2,9,1,38,2,3,3,2,12,3,,,2,,7,7,6,97,10,2,2,,,,191,,,100000
1490,400100,4,2,1,2,1,1,1,4,4,4,1,4,4,1,4,1,2,4,4,2,4,4,4,4,1,2,3,2,1,1,4,4,4,4,2,3,4,1,5,3,1,2,5,2,5,3,1,2,2,2,2,2,2,2,3,3,2,3,2,1,2,2,2,2,,1,1,1,1,1,1,4,4,2,1,4,1,2,4,2,2,3,2,2,2,5,2,3,3,1,2,3,3,3,3,2,3,3,1,1,1,1,1,4,1,,,194,338,3,,2,9,2,89,2,3,2,3,12,3,,,1,,,,2,1,40,3,6,,,,191,2,1,100000
1490,400102,4,,,,,,,,,,2,4,1,1,4,1,1,1,4,4,1,1,4,4,,,,,,,,3,4,4,3,3,4,1,3,1,1,1,1,1,2,1,3,2,2,2,3,2,2,3,3,3,1,2,2,1,5,1,1,,2,2,2,1,1,2,1,5,5,1,3,1,2,3,5,3,2,1,3,4,3,3,2,,,1,1,3,3,2,3,3,3,3,4,2,2,2,3,2,4,,,202,708,3,,2,9,2,83,1,3,1,2,15,3,14,3,1,,9,,4,6,46,4,4,2,75,3,185,4,2,63200
1490,400107,4,2,2,2,2,2,2,4,4,4,3,3,2,2,2,2,1,2,4,2,3,4,4,2,2,3,2,5,3,4,4,3,4,4,4,4,4,1,3,2,3,2,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,1,4,3,4,1,2,2,2,2,2,1,1,2,,4,4,1,3,1,2,4,4,3,3,3,3,3,3,4,4,3,3,1,1,3,3,3,3,3,3,3,4,4,4,2,2,4,4,48,2,202,187,3,1,2,3,2,43,1,3,1,4,12,3,13,2,1,,17,16,4,6,10,1,4,1,222,3,245,4,2,60600
1490,400109,4,2,1,2,4,3,4,4,4,4,1,1,1,1,1,1,1,4,4,4,1,4,4,4,1,2,2,2,1,2,2,3,5,5,2,2,4,1,5,3,1,1,4,1,3,2,,1,1,2,2,2,,3,3,,1,,3,3,2,,2,2,2,2,2,,1,,2,4,4,1,2,4,4,4,1,2,3,4,3,5,2,3,2,3,4,,,2,,2,2,2,2,2,3,3,2,2,4,,,45,2,240,857,3,1,2,3,2,51,2,1,3,1,18,6,,,1,,14,14,3,3,20,5,4,,,,361,2,1,100000
1490,400110,4,2,,1,2,2,2,4,4,,2,3,,2,4,4,1,2,3,,1,2,3,4,2,2,3,3,3,3,4,3,3,3,3,3,4,1,4,2,3,2,2,2,1,1,3,2,2,2,2,2,2,,2,,,2,3,3,3,1,,2,2,2,2,,,,,3,3,1,1,2,2,2,2,3,2,3,3,5,3,3,4,2,3,2,2,2,3,2,,2,2,2,2,2,2,2,,2,,60,2,903,769,3,2,2,3,1,64,1,1,1,3,7,2,7,1,2,,15,9,6,97,42,4,2,2,643,3,415,4,2,100000
